name,address,city,state,zip_code,country,region,phone,email,website,status
Granite City Comics & Games,514 W St Germain St,St Cloud,MN,56301,USA,Midwest,,granitecitycomics@yahoo.com,stcloudcomics.com,mailed
Grasshoppers Comics,76 Hillside Ave,Williston Park,NY,11596,USA,Northeast,(516) 741-5724,info@grasshopperscomics.com,www.grasshopperscomics.com,mailed
Great Escape Comics & Games,1050 East Piedmont Road Ste 106,Marietta,GA,30062,USA,Southeast,(770) 973-2253,info@greatescapecomics.com,greatescapecomics.com,mailed
Green Brain Comics,13936 Michigan Ave,Dearborn,MI,48126,USA,Midwest,313-582-9444,greenbrain@greenbrain.biz,https://www.greenbraincomics.com/,mailed
Green Dragon,7671 Northwoods Blvd Unit 5T,North Charleston,SC,29406,USA,Southeast,(843) 797-2052,a.carter@thegreendragon.net,thegreendragononline.com,mailed
Green Shift Comics,5713 N Nebraska Ave,Tampa,FL,33604,USA,Southeast,(813) 238-4177,greenshifttampa@gmail.com,greenshiftcomics.com,mailed
Ground Zero Comics,5701 S 77th St,Omaha,NE,68127,USA,Midwest,,gzomaha@cox.net,gzomaha.com,mailed
Gulf Coast Cosmos Comicbook Co,2306 Stuart St,Houston,TX,77004,USA,South,346-418-9040,info@gulfcoastcosmos.com,gcccomicshtx.com,mailed
Gutter Pop Comics,1421 Hertel Ave,Buffalo,NY,14216,USA,Northeast,716-436-4806,stephen@gutterpopcomics.com,gutterpopcomics.com,mailed
Hall of Heroes,119 E Grand Avenue,Ponca City,OK,74601,USA,Southwest,,betaraydave@gmail.com,,mailed
Hall of Justice Comics and Collectibles,10336 Dransfeldt Rd #8,Parker,CO,80134,USA,West,,hojcomics@gmail.com,hallofjusticecomics.com,mailed
Harrison's Comics & Collectibles,252 Essex St,Salem,MA,01970,USA,Northeast,(978) 741-0786,harrisonscomics@hotmail.com,http://www.harrisonscomics.net/,mailed
Hastur Games & Comics,6831 S State Street,Midvale,UT,84047,USA,West,,hastur@hasturgames.com,hasturgames.com,mailed
Haven for Heroes inc,34-36 Front St,Port Jervis,NY,12771,USA,Northeast,845-856-1866,havenforheroes@gmail.com,havenforheroesinc.com,mailed
Hawghead Comics,1600 S Greenwood Ave,Fort Smith,AR,72901,USA,Southeast,479-783-6008,hawgheadcomics@yahoo.com,hawgheadcomics.com,mailed
Hazels Heroes,1664 N Main St #12,North Canton,OH,44720,USA,Midwest,(330) 244-9988,hazelsheroes@att.net,hazelsheroescomics.com,mailed
HeeBeeGeeBeez,1986 N Hill Field Rd #2,Layton,UT,84041,USA,West,,heebeegeebeez@gmail.com,heebeegeebeez.com,mailed
HeeBeeGeeBeez,2574 Washington Blvd,Ogden,UT,84401,USA,West,,heebeegeebeez@gmail.com,heebeegeebeez.com,mailed
HeeBeeGeeBeez,541 N Main St,Logan,UT,84321,USA,West,,heebeegeebeez@gmail.com,heebeegeebeez.com,mailed
Hello Comics (Downtown Mall),211A W Main St,Charlottesville,VA,22902,USA,South,434-244-3210,downtown@hellocomics.net,hellocomics.net,mailed
Hello Comics - Uptown,398 Hillsdale Dr,Charlottesville,VA,22901,USA,South,434-974-7512,sayhello@hellocomics.net,hellocomics.net,mailed
HellPop,107 E Charleston Blvd #105,Las Vegas,NV,89104,USA,West,,info@hellpop.net,,mailed
Heroes,24 E Campbell Ave,Campbell,CA,95008,USA,West,408-378-3667,heroescomicbooks@gmail.com,heroescomicbooks.com,mailed
Heroes & Champions,574 E El Camino Real,Sunnyvale,CA,94087,USA,West,408-732-8775,heroesandchampions@gmail.com,heroesandchampionscomics.com,mailed
Heroes & Fantasies,13013 N US-Hwy 281 Ste 120,San Antonio,TX,78216,USA,Southwest,,Adam@heroesandfantasies.com,heroesandfantasies.com,mailed
Heroes & Hitters,1845 Silas Deane Hwy,Rocky Hill,CT,06067,USA,Northeast,(860) 529-8824,heroescomics@snet.net,facebook.com/heroescomics,mailed
Heroes & Villains,4533 E Broadway Blvd,Tucson,AZ,85711,USA,Southwest,,mikecamp.comics@gmail.com,heroesandvillains-tucson.com,mailed
Heroes and Dragons,1807 Bush River Rd,Columbia,SC,29210,USA,Southeast,(803) 731-4376,morningstarbrand@gmail.com,heroesanddragonssc.com,mailed
Heroes and Fantasies,920 Pat Booker Rd,Universal City,TX,78148,USA,Southwest,,adam@heroesandfantasies.com,heroesandfantasies.com,mailed
Heroes Arent Hard To Find,1957 East 7th Street,Charlotte,NC,28204,USA,Southeast,,shelton@heroesonline.com,heroesonline.com,mailed
Heroes Comics & Cards,197 Westport Ave,Norwalk,CT,06851,USA,Northeast,(203) 750-0505,heroescomics95@gmail.com,heroescomicsandcards.com,mailed
Heroes Haven,635 SE Jackson St,Roseburg,OR,97470,USA,West,,grendel@rosenet.net,facebook.com/HeroesHavenComics,mailed
Heroes Your Mom Threw Out,128 W 14th St,Elmira Heights,NY,14903,USA,Northeast,(607) 737-1347,momthrewout@gmail.com,http://momthrewout.com,mailed
Heroic Adventures,1005 Century Dr,Edwardsville,IL,62025,USA,Midwest,,heroic.adventures1@gmail.com,heroic-adventures.com,mailed
Heroines & Heroes,2026 Central St,Evanston,IL,60201,USA,Midwest,(847) 906-3835,drew@hhwilmette.com,hhevanston.com,mailed
His and Hers Comics,40 Bank Row,Greenfield,MA,01301,USA,Northeast,413-325-8133,hisandherscomics@gmail.com,facebook.com/hisandherscomics,mailed
Hobby Crossing,2345 Russellville Rd,Bowling Green,KY,42101,USA,Southeast,(270) 904-6100,bowlinggreen@hobbytown.com,https://www.hobbytown.com/bowling-green-ky/l7,mailed
Hometown Comics & Games,1040 N State St,Greenfield,IN,46140,USA,Midwest,317-467-9050,hometowncomics@yahoo.com,hometowncomicsandgames.com,mailed
Hookers Sports Cards,293 W 7th Ave,Eugene,OR,97401,USA,West,,dennis@hookerssportscards.com,,mailed
Horizon Comics,42156 10th St W # K,Lancaster,CA,93534,USA,West,661-206-7168,hello@horizoncomics.com,horizoncomics.com,mailed
Hot Comics & Collectibles,6609 Nicollet Ave S,Richfield,MN,55423,USA,Midwest,,optimusbjorn@hotmail.com,hotcomicsandcollectibles.com,mailed
Hot Comics & Collectibles,3532 Winnetka Ave N,New Hope,MN,55427,USA,Midwest,,optimusbjorn@hotmail.com,hotcomicsandcollectibles.com,mailed
House of Heroes Comics,407 N Main St,Oshkosh,WI,54901,USA,Midwest,,customerservice@houseofheroescomics.com,houseofheroescomics.com,mailed
House of Secrets,1930 W Olive Ave,Burbank,CA,91506,USA,West,818-562-1900,houseofsecrets@earthlink.net,artoffiction.com/houseofsecrets,mailed
Hub Comics,19 Bow Street,Somerville,MA,02143,USA,Northeast,(617) 718-0987,hubcomics@gmail.com,http://hubcomics.com/,mailed
Hypno-Tronic Comics,156 Stuyvesant Pl,Staten Island,NY,10301,USA,Northeast,(718) 720-0001,hypnotroniccomics@gmail.com,hypnotroniccomics.com,mailed
I Like Comics,1715 Broadway St,Vancouver,WA,98663,USA,West,,ilikecomics1969@yahoo.com,ilikecomicsshop.com,mailed
I Want More Comics,550 Thornton Pkwy Suite 114,Thornton,CO,80229,USA,West,,orders@iwantmorecomics.com,iwantmorecomics.com,mailed
I Want More Comics & Games,550 E Thornton Pkwy Ste 114,Thornton,CO,80229,USA,West,303-460-7226,orders@iwantmorecomics.com,iwantmorecomics.com,mailed
Iguana Comics,100 NE Midland Ave,Grants Pass,OR,97526,USA,West,,iguanacomics@hotmail.com,iguanacomicsandgames.com,mailed
Illusions Games and Comics,726 S Salisbury Blvd,Salisbury,MD,21801,USA,Southeast,(410) 742-0172,thegamestore@hotmail.com,,mailed
Illusive Comics & Games LLC,5245 Stevens Creek Blvd,Santa Clara,CA,95051,USA,West,408-985-7655,contact@illusivecomics.com,illusivecomics.com,mailed
In This Issue Comics,3796 State St,Bettendorf,IA,52722,USA,Midwest,,inthisissuecomics@gmail.com,inthisissuecomics.com,mailed
Infinity Comics & Toys,4317 Williamson Rd NW,Roanoke,VA,24012,USA,Southeast,(540) 238-1208,tcannon2@yahoo.com,,mailed
Infinity Comics LLC,2500 Neudorf Rd STE B,Clemmons,NC,27012,USA,South,855-692-6649,buyer@comicsintocash.com,comicsintocash.com,mailed
Infinity Flux,3643 Hixson Pike,Chattanooga,TN,37415,USA,Southeast,(423) 591-5689,info@infinityflux.net,infinityflux.net,mailed
Invincible Comics,1035 W Orangeburg Ave,Modesto,CA,95350,USA,West,,invinciblecomics@yahoo.com,facebook.com/invinciblecomics,mailed
Invisible Jet Comics,79 W Portal Ave,San Francisco,CA,94127,USA,West,415-571-8371,info@invisiblejetcomics.com,stores.comichub.com/invisiblejetcomics,mailed
Isle of Comics,56 W Southern Ave,South Williamsport,PA,17702,USA,Northeast,(570) 322-4753,isleofcomics@hotmail.com,isleofcomics.com,mailed
Isotope,326 Fell St,San Francisco,CA,94102,USA,West,(415) 621-6543,info@isotopecomics.com,isotopecomics.com,mailed
JAF Comics,224 Nazareth Pike,Bethlehem,PA,18020,USA,Northeast,,info@jafcomics.com,jafcomics.com,mailed
Jay and Silent Bob's Secret Stash,65 Broad St,Red Bank,NJ,07701,USA,Northeast,(732) 758-0508,thecrewaskew@gmail.com,thesecretstashonline.com,mailed
Jesters Playhouse,545 Tilton Rd,Northfield,NJ,08225,USA,Northeast,(609) 677-9088,questions@jestersplayhouse.com,jestersplayhouse.com,mailed
Jetpack Comics & Games,37 N Main St,Rochester,NH,03867,USA,Northeast,603-330-9636,jetpackcomics@gmail.com,jetpackcomics.com,mailed
JLA Comics,374 Florin Rd,Sacramento,CA,95831,USA,West,916-898-2217,lecho@jlacomics.com,jlacomics.com,mailed
Jmz Comics & Collectibles LLC,12 E Pennsylvania Ave,Pen Argyl,PA,18072,USA,Northeast,610-881-4149,jmzcomics@hotmail.com,,mailed
Johnny Destructos Hero Complex,4327 Main St,Philadelphia,PA,19127,USA,Northeast,215-482-7700,jdsherocomplex@gmail.com,jdsherocomplex.com,mailed
Joseph Koch Inc. Comic Book Warehouse,206 41st St,Brooklyn,NY,11232,USA,Northeast,718-768-8571,kochcom@gmail.com,kochcomics.com,mailed
Joys Japanimation,209 Foster St,Greensburg,PA,15601,USA,Northeast,724-837-0995,joys4anime@aol.com,joysjapanimation.com,mailed
JPM Comics & Games,1000 E Rte 66 G,Glendora,CA,91740,USA,West,626-857-0718,jpmcomics@gmail.com,jpmcomicsandgames.wordpress.com,mailed
JPM Comics and Games,1000 E Rte 66 Ste G,Glendora,CA,91740,USA,West,,jpmcomics@gmail.com,jpmcomicsandgames.wordpress.com,mailed
Juniors Comics and Cards,2110 W Slaughter Ln #147,Austin,TX,78748,USA,Southwest,,juniorscomics@gmail.com,facebook.com/Juniors-Comics-221503914543360,mailed
Kaboom,859 S Lynnhaven Rd,Virginia Beach,VA,23452,USA,Southeast,,kit@kaboomkollectibles.com,kaboomkollectibles.com,mailed
Kapow Comics,4047 E. Kiehl Ave,Sherwood,AR,72120,USA,Southeast,501-834-5769,thecomicbookguy@kapow-comics.com,kapow-comics.com,mailed
Keiths Comics,394 Broad St,Elyria,OH,44035,USA,Midwest,(440) 323-2000,wachowskis@yahoo.com,keithscomics.com,mailed
Kenmore Komics & Games,1020 Kenmore Blvd,Akron,OH,44314,USA,Midwest,(330) 745-5530,john@kenmore-komics.com,kenmore-komics.com,mailed
Khahans Americana,522 S Main St,Elkhart,IN,46516,USA,Midwest,574-322-4173,accounts@khahan.com,khahansrealm.com,mailed
Killens Games Comics Toys,2501 Wabash Ave Ste A12C,Springfield,IL,62704,USA,Midwest,,sales@killenenterprises.com,killenenterprises.com,mailed
King Kong Comics and Games,6700 Amador Plaza Rd,Dublin,CA,94568,USA,West,925-549-7873,kingkongcomicsandgames@gmail.com,kingkongcomicsandgames.com,mailed
Knowhere Games & Comics,125 Vallecitos De Oro J,San Marcos,CA,92069,USA,West,760-891-8333,knowheregamesandcomics@gmail.com,knowheregamesandcomics.com,mailed
Kobra Comics,12603 Beverly Blvd,Whittier,CA,90601,USA,West,562-273-5177,kobracomics@gmail.com,kobracomics.com,mailed
Kravens Comic Books and Collectibles,2833 Ocean Gateway,Cambridge,MD,21613,USA,Southeast,(443) 225-6536,KravensComics@yahoo.com,kravenscomics.com,mailed
Kravn Comics,349 Upland Square Dr,Pottstown,PA,19464,USA,Northeast,610-323-3868,comics@kravncomics.com,kravncomics.com,mailed
Krypton Comics,177 Water St,Exeter,NH,03833,USA,Northeast,603-658-2667,kryptonpce@gmail.com,kryptonnh.com,mailed
Kyles Comics,1029 W Jericho Turnpike,Smithtown,NY,11787,USA,Northeast,917-681-0336,Kylescomics01@aol.com,kylescomicsny.com,mailed
Langes Comics and Collectibles,5600 Harvey St Ste 2088,Muskegon,MI,49444,USA,Midwest,(231) 798-3097,langessports@yahoo.com,langessports.com,mailed
Legacy Comics and Cards,201 N Orange St,Glendale,CA,91203,USA,West,818-247-8803,info@legacycomics.com,legacycomics.com,mailed
Legend Comics,5131 Leavenworth St,Omaha,NE,68106,USA,Midwest,,legendcomicsomaha@yahoo.com,legendcomicsandcoffee.com,mailed
Legend Comics and Coffee,5207 Leavenworth Street,Omaha,NE,68106,USA,Midwest,(402) 391-2377,legendcomicsomaha@yahoo.com,legendcomicsandcoffee.com,mailed
Legendary Comics,221 S Perkins Road,Stillwater,OK,74074,USA,Southwest,,legendcmcs@aol.com,,mailed
Legendary Comics & Records,6216 Washington Ave Suite A,Racine,WI,53406,USA,Midwest,,tspiders@charter.net,legendary-comics.com,mailed
Legends Comics and Games,10123 N Wolfe Rd Suite 2108,Cupertino,CA,95014,USA,West,,legends.cupertino@gmail.com,legendscomicsandgames.com,mailed
Legends Comix & Games,23 Stevens St,Littleton,MA,01460,USA,Northeast,978-823-0630,motor@legendscomix.com,www.legendscomix.com,mailed
Legends of Superheros,28 Main St,Oakville,CT,06779,USA,Northeast,860-945-3346,legendsofsuperheros@att.net,legendsofsuperheros.com,mailed
Liberty Comics,27639 Gratiot Ave,Roseville,MI,48066,USA,Midwest,(586) 779-4130,libertycomics@hotmail.com,libertycomicsonline.com,mailed
Lightspeed Hobbies,5884 US Hwy 6,Portage,IN,46368,USA,Midwest,,customerservice@lightspeedhobbies.com,lightspeedhobbies.com,mailed
Little Monster Comics,4440 S HWY 27,Somerset,KY,42501,USA,Southeast,(606) 678-8599,jim@littlemonstercomics.com,littlemonstercomics.com,mailed
Living Dead Comics,3227 Curry Ford Rd,Orlando,FL,32806,USA,Southeast,(407) 896-3323,livingdeadcomics@yahoo.com,livingdeadcomics.com,mailed
Lobo Anime & Comics,13140 Central Ave SE #C,Albuquerque,NM,87123,USA,Southwest,,loboanimecomics@gmail.com,lobocomics.com,mailed
Lobo Comics & Toys,1016 Juan Tabo Blvd NE #D,Albuquerque,NM,87112,USA,Southwest,,loboanimecomics@gmail.com,lobocomics.com,mailed
Local Heroes,1905 Colonial Avenue,Norfolk,VA,23517,USA,Southeast,757-383-6810,greg@localheroescomics.com,localheroescomics.com,mailed
Long Island Comics,276 Little East Neck Rd,West Babylon,NY,11704,USA,Northeast,(631) 321-4822,frank@licomics.com,licomics.com,mailed
Lost Legion Games and Comics - The Keep,706 Thorn Street,Princeton,WV,24740,USA,Southeast,304-431-0021,lostlegiongamesandcomics@gmail.com,theroguetrader.net,mailed
Lost Legion Games and Comics - The Rifleman,600 D Street,South Charleston,WV,25303,USA,Southeast,(304) 205-7919,lostlegiongamesandcomics@gmail.com,www.lostlegiongamesandcomics.com,mailed
Lost Legion Games and Comics - The Vault,517 21st Street,Vienna,WV,26105,USA,Southeast,(304) 917-4840,lostlegiongamesandcomics@gmail.com,www.lostlegiongamesandcomics.com,mailed
Lost Planet Comics and Collectibles,65 E Main St,Bay Shore,NY,11706,USA,Northeast,631-647-9777,lostplanetcomics1@gmail.com,lpcomics.com,mailed
Lost World of Wonders,6913 W Oklahoma Ave,Milwaukee,WI,53219,USA,Midwest,,store@lostwonders.com,lostwonders.com,mailed
Louisiana Double Play,2834 S Sherwood Forest Blvd Ste C5,Baton Rouge,LA,70816,USA,Southeast,225-296-5812,info@ladoubleplay.com,ladoubleplay.com,mailed
Macs Comics & Collectible Inc,2678 SW 87th Ave,Miami,FL,33165,USA,Southeast,(305) 226-5072,macscomics@aol.com,http://www.macscomics.com,mailed
Mad Jacks Records & Comics,315 W John St,Matthews,NC,28105,USA,Southeast,,jackmarble@gmail.com,madjacks.net,mailed
Madness Comics & Games,1005 W University Dr Ste 105,Denton,TX,76201,USA,Southwest,,madnesscomics@gmail.com,grumpyscomicsdenton.com,mailed
Madness Games & Comics,3000 Custer Rd Ste 310,Plano,TX,75075,USA,Southwest,,madness@madnessgames.com,madnessgames.com,mailed
Magic Comics & Hobbies,727 Robert Blvd,Slidell,LA,70458,USA,Southeast,985-649-4171,postmaster@magiccomicsandhobbies.com,magiccomics-hobbies.com,mailed
Magic Dragon Comics,307 Broadway,Arlington,MA,02474,USA,Northeast,(781) 643-3530,magicdragon307@yahoo.com,http://www.magicdragon307.com/,mailed
Magnus Comics,155 Maplewood Ave Ste 3,Maplewood,NJ,07040,USA,Northeast,973-327-2632,magnuscomicsnj@gmail.com,magnuscomicsnj.com,mailed
Main st Comics Toys & More,74 Main St,Lee,MA,01238,USA,Northeast,413-394-4170,MainStCTM@gmail.com,mainstcomicstoysmore.com,mailed
Main Street Comics,157 Dolson Avenue,Middletown,NY,10940,USA,Northeast,(845) 342-0458,mscomics@gmail.com,mainstreetcomics.com,mailed
Main Street Comics & Toys,74 N Main St,Milltown,NJ,08850,USA,Northeast,732-828-7886,mscomics@aol.com,mainstreetcomicsnj.com,mailed
Main Street Music,108 N Market St,Waterloo,IL,62298,USA,Midwest,618-939-4676,mainstrt@htc.net,main-street-music.com,mailed
Mammoth Comics,4616 E 11th St,Tulsa,OK,74112,USA,Southwest,,store@mammothcomics.com,mammothcomics.com,mailed
Manga Spot,1000 8th Ave STE 15,New York,NY,10019,USA,Northeast,,mangaspotnyc@gmail.com,mangaspotnyc.com,mailed
Matt's Sports Cards & Comics,169 Elm St,Enfield,CT,06082,USA,Northeast,(860) 741-2522,contact@cardandcomicshop.com,cardandcomicshop.com,mailed
Matts Sports Cards & Comics,348 Hazard Ave,Enfield,CT,06082,USA,Northeast,860-698-9600,campanime@ymail.com,cardandcomicshop.com,mailed
Mavericks Cards and Comics,2312 E Dorothy Lane,Kettering,OH,45420,USA,Midwest,937-294-4900,jackmavericks@sbcglobal.net,jackmavericks.com,mailed
Maximum Comics 1.0,5130 S Fort Apache Rd #285,Las Vegas,NV,89148,USA,West,(702) 367-0755,maximumcomicsnw@gmail.com,maximumcomics.com,mailed
Maximum Comics 2.0,520 S Marks St #130,Henderson,NV,89014,USA,West,,maximumcomicsnw@gmail.com,maximumcomics.com,mailed
Maximum Comics 3.0,7950 W Tropical Pkwy #120,Las Vegas,NV,89149,USA,West,,maximumcomicsnw@gmail.com,maximumcomics.com,mailed
Maximum Comics NW,7290 W Azure Dr #130,Las Vegas,NV,89130,USA,West,,maximumcomicsnw@gmail.com,maximumcomics.com,mailed
Mayhem Collectibles Inc,7500 University Ave,Des Moines,IA,50325,USA,Midwest,(515) 271-8104,rob.mayhemcomics@gmail.com,mayhemcomics.com,mailed
Mazz Comics & Collectibles,24 E 4th St,Bridgeport,PA,19405,USA,Northeast,484-679-1522,info@mazzcomics.com,mazzcomics.com,mailed
Mega City 2,2910 Brundage Ln,Bakersfield,CA,93304,USA,West,661-348-4302,bako@megacity.one,,mailed
Mega City One,7301 Melrose Ave,Los Angeles,CA,90046,USA,West,,melrosemusic@gmail.com,,mailed
Megabrain Comics,21 W Market St,Red Hook,NY,12571,USA,Northeast,845-516-4168,info@megabraincomics.com,megabraincomics.com,mailed
Mellow Blue Planet,2212 5th Ave,Rock Island,IL,61201,USA,Midwest,,comicman70@gmail.com,mellowblueplanet.com,mailed
Memory Lane Comics,201 Princess St,Wilmington,NC,28401,USA,Southeast,,memorylanewilm@gmail.com,mlcshop.com,mailed
Memory Lane Comics Part II,222 Princess St,Wilmington,NC,28401,USA,Southeast,,memorylanewilm@gmail.com,mlcshop.com,mailed
Merlyns Science Fiction,15 W Main Ave,Spokane,WA,99201,USA,West,,merlynsinspokane@gmail.com,,mailed
Metro Entertainment,6 W Anapamu St,Santa Barbara,CA,93101,USA,West,805-963-2168,metrocomix@aol.com,metro-entertainment.com,mailed
Metropolis Collectibles,36 W 37th St,New York,NY,10018,USA,Northeast,(212) 260-4147,orders@metropoliscomics.com,www.metropoliscomics.com,mailed
Metropolis Comics,16509 Bellflower Blvd,Bellflower,CA,90706,USA,West,,metrohero@gmail.com,metrohero.com,mailed
Metropolis Comics,821 First St,La Salle,IL,61301,USA,Midwest,,lasallemetropolis@hotmail.com,metropoliscomics.com,mailed
Midtown Comics,200 W 40th St,New York,NY,10018,USA,Northeast,(212) 302-8192,info@midtowncomics.com,www.midtowncomics.com,mailed
Midtown Comics - Grand Central,459 Lexington Ave.,New York,NY,10017,USA,Northeast,(212) 302-8192,info@midtowncomics.com,www.midtowncomics.com,mailed
Midtown Comics Astoria Outlet,32-11 41st St,Astoria,NY,11103,USA,Northeast,212-302-8192,info@midtowncomics.com,midtowncomics.com,mailed
Midtown Comics Downtown,64 Fulton St,New York,NY,10038,USA,Northeast,(212) 302-8192,info@midtowncomics.com,midtowncomics.com,mailed
Midway Used & Rare Books,1579 University Ave W,St Paul,MN,55104,USA,Midwest,,info@midwaybook.com,midwaybook.com,mailed
Midwest Collectibles,3451 N Fairmount St Ste A,Davenport,IA,52806,USA,Midwest,,midwestcoll@gmail.com,midwestcollectables.weebly.com,mailed
Mighty Moose Comics,4015 Factoria Blvd SE,Bellevue,WA,98006,USA,West,,mightymoosecomics@gmail.com,mightymoosecomics.com,mailed
Mikes Comics,51075 Washington St,New Baltimore,MI,48047,USA,Midwest,(586) 716-9511,mikescomics@sbcglobal.net,mikescomicsandgames.com,mailed
Mile High Comics Jason St Mega,4600 Jason St,Denver,CO,80211,USA,West,(303) 477-0042,jasonstreet@milehighcomics.com,milehighcomics.com,mailed
Mill Geek Comics,17624 15th Ave SE Ste 105a,Bothell,WA,98012,USA,West,,millgeekcomics@gmail.com,millgeekcomics.com,mailed
Million Year Picnic,99 Mt. Auburn St,Cambridge,MA,02138,USA,Northeast,(617) 492-6763,millionyearpicnic@yahoo.com,http://www.themillionyearpicnic.com/,mailed
Minds Eye Comics,2228 Carter Ave,St Paul,MN,55108,USA,Midwest,,orders@mindseyecomics.com,mindseyecomics.com,mailed
Mission: Comics & Art,2250 Mission St,San Francisco,CA,94110,USA,West,628-289-5145,missioncomicsandart@gmail.com,missioncomicsandart.com,mailed
Monarch Cards & Comics,4400 Heatherdowns Blvd #11B,Toledo,OH,43614,USA,Midwest,(419) 382-1451,monarchcomics@sbcglobal.net,www.monarchcomics.net,mailed
Montasy Comics NYC,431 5th Ave 2nd floor,New York,NY,10016,USA,Northeast,212-683-2018,montasychapter2@gmail.com,montasycomicsnyc.com,mailed
More Fun,105 E Main St,Ashland,OR,97520,USA,West,541-488-1978,w@more-fun.com,more-fun.com,mailed
More Fun Comics and Games,103 West Hickory,Denton,TX,76201,USA,Southwest,,morefuncomicsandgames@gmail.com,morefuncomicsandgames.com,mailed
MOST EXCELLENT COMICS,483 Enfield Street,Enfield,CT,06082,USA,Northeast,(860) 741-0113,info@mostexcellentgaming.com,mostexcellentgaming.com,mailed
Motor City Comics,33228 W 12 Mile Rd Pmb 286,Farmington Hills,MI,48334,USA,Midwest,248-426-8059,michael.goldman@motorcitycomics.com,http://motorcitycomiccon.com/,mailed
Mountain Empire Comics,31 6th St,Bristol,TN,37620,USA,Southeast,,contact@mountainempirecomics.com,mountainempirecomics.com,mailed
Mountain Empire Comics,1805 N Roan St Unit G6,Johnson City,TN,37601,USA,Southeast,,contact@mountainempirecomics.com,mountainempirecomics.com,mailed
Mountain Empire Comics JC,1805 N Roan St C3,Johnson City,TN,37601,USA,South,423-283-4544,contact@mountainempirecomics.com,mountainempirecomics.com,mailed
Mr. E Comics,20800 N John Wayne Pkwy Ste 108,Maricopa,AZ,85139,USA,Southwest,520-208-2329,mre@mrecomics.com,mrecomics.com,mailed
Muse Comics & Games,2100 Stephens #107,Missoula,MT,59801,USA,West,,amanda@musecomics.com,musecomics.com,mailed
Muse Comics and Games,1350 N Academy Blvd,Colorado Springs,CO,80909,USA,West,,musecomics@gmail.com,musecomicscolorado.com,mailed
NeonBomb,260 Mammoth Rd,Manchester,NH,03103,USA,Northeast,,jeff@neonbomb.com,www.neonbomb.com,mailed
New Dimension Comics,630 Waterfront Dr,Homestead,PA,15120,USA,Northeast,,waterfront@ndcomics.com,ndcomics.com,mailed
New Dimension Comics - Butler,101 Clearview Cir,Butler,PA,16001,USA,Northeast,724-282-5283,butler@ndcomics.com,ndcomics.com,mailed
New Dimension Comics - Cranberry,20550 Route 19,Cranberry Township,PA,16066,USA,Northeast,724-776-0433,cranberry@ndcomics.com,ndcomics.com,mailed
New Dimension Comics - Cranberry TWP,20550 Route 19 Piazza Plaza,Cranberry Twp,PA,16066,USA,Northeast,724-776-0433,cranberry@ndcomics.com,ndcomics.com,mailed
New Dimension Comics - Ellwood City,516 Lawrence Ave,Ellwood City,PA,16117,USA,Northeast,724-758-2324,tim@ndcomics.com,ndcomics.com,mailed
New Dimension Comics - Ohio Valley,67800 Mall Ring Rd Ste 875,Saint Clairsville,OH,43950,USA,Midwest,740-695-1020,ohiovalley@ndcomics.com,http://ndcomics.com/stores/ohio-valley-mall/,mailed
New Dimension Comics - Pittsburgh Mills,590 Pittsburgh Mills Blvd Ste 220,Tarentum,PA,15084,USA,Northeast,724-758-1560,mills@ndcomics.com,ndcomics.com,mailed
New England Comics,1511 Hancock St,Quincy,MA,02169,USA,Northeast,(617) 770-1848,quincy@newenglandcomics.com,newenglandcomics.com,mailed
New England Comics,716A Crescent St,Brockton,MA,02302,USA,Northeast,508-559-5068,support@newenglandcomics.com,newenglandcomics.com,mailed
New Moon Comics,463 Main St.,Little Falls,NJ,07424,USA,Northeast,(973) 812-6642,sales@newmooncomics.com,www.newmooncomics.com,mailed
New Wave Comics,4020 Skippack Pike,Schwenksville,PA,19473,USA,Northeast,610-222-9200,info@newwavecomics.net,newwavecomics.net,mailed
Newbury Comics,310 Daniel Webster Highway,Nashua,NH,03060,USA,Northeast,,customerservice@newburycomics.com,www.newburycomics.com,mailed
Newbury Comics,777 South Willow Plaza,Manchester,NH,03103,USA,Northeast,,customerservice@newburycomics.com,www.newburycomics.com,mailed
Newbury Comics,99 Rockingham Park Blvd,Salem,NH,03079,USA,Northeast,,customerservice@newburycomics.com,www.newburycomics.com,mailed
Newbury Comics,200 South Main Street,West Lebanon,NH,03784,USA,Northeast,603-298-2167,customerservice@newburycomics.com,www.newburycomics.com,mailed
Newbury Comics,75 Middlesex Turnpike Burlington Mall,Burlington,MA,01803,USA,Northeast,781-270-9860,customerservice@newburycomics.com,www.newburycomics.com,mailed
Newbury Comics,1245 Worcester Street Natick Mall,Natick,MA,01760,USA,Northeast,508-650-4911,customerservice@newburycomics.com,www.newburycomics.com,mailed
Newbury Comics,210 Andover Street Route 114,Peabody,MA,01960,USA,Northeast,(978) 531-9713,customerservice@newburycomics.com,https://www.newburycomics.com/,mailed
Newbury Comics,180 Main Street Route 1,Saugus,MA,01906,USA,Northeast,(781) 231-0488,customerservice@newburycomics.com,https://www.newburycomics.com/,mailed
Newbury Comics,130 Needham Street,Newton,MA,02464,USA,Northeast,,customerservice@newburycomics.com,https://www.newburycomics.com/,mailed
Newbury Comics,36 JFK Street,Cambridge,MA,02138,USA,Northeast,(617) 661-9277,customerservice@newburycomics.com,https://www.newburycomics.com/,mailed
Newbury Comics,1 Washington Mall,Boston,MA,02108,USA,Northeast,,customerservice@newburycomics.com,https://www.newburycomics.com/,mailed
